CredibleSet	TargetGene	chr	start	end	variant	PosteriorProb	Disease	chr.1	start.1	end.1	name	class	activity_base	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	powerlaw_contact	powerlaw_contact_reference	hic_contact	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	MaxABC	GeneRank
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824396	57824596	intergenic|chr4:57824246-57824746	intergenic	2.605787	57844805	NA	0.748493	True	20309	False	0.008881	0.036782	0.036468	0.008805	0.001216	0.010021	0.026113	0.01526	0.095028	0.022927	transverse_colon-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824226	57824594	intergenic|chr4:57824076-57824744	intergenic	3.778594	57844805	NA	0.744908	True	20395	False	0.008881	0.036646	0.036334	0.008806	0.001216	0.010022	0.037867	0.023612	0.137293	0.033315	myotube-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774710	57775394	genic|chr4:57774560-57775544	genic	14.83597	57844805	NA	0.810412	True	69753	False	0.006329	0.012495	0.012466	0.006314	0.001216	0.007529	0.111707	0.054484	0.184941	0.036152	THP_pmaLPS_ATAC_0h	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774790	57774990	genic|chr4:57774640-57775140	genic	6.097718	57844805	NA	0.80699	True	69915	False	0.003939	0.01247	0.012441	0.00393	0.001216	0.005146	0.031376	0.018769	0.075859	0.018141	THP_pmaLPS_ATAC_72h	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774755	57774955	genic|chr4:57774605-57775105	genic	11.454688	57844805	NA	0.811227	True	69950	False	0.003939	0.012465	0.012435	0.00393	0.001216	0.005146	0.058941	0.030194	0.142441	0.029184	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824420	57824620	intergenic|chr4:57824270-57824770	intergenic	3.352396	57844805	NA	0.871843	True	20285	False	0.008881	0.03682	0.036506	0.008805	0.001216	0.010021	0.033595	0.015066	0.122382	0.021865	epithelial_cell_of_prostate-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824079	57825317	intergenic|chr4:57823929-57825467	intergenic	14.843441	57844805	NA	0.812408	True	20107	False	0.008881	0.037105	0.036787	0.008805	0.001216	0.010021	0.148744	0.074502	0.546041	0.113416	fibroblast_of_arm-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824449	57824649	intergenic|chr4:57824299-57824799	intergenic	4.960184	57844805	NA	0.811227	True	20256	False	0.008881	0.036866	0.036551	0.008805	0.001216	0.010021	0.049707	0.025464	0.1813	0.037146	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824416	57824616	intergenic|chr4:57824266-57824766	intergenic	5.26728	57844805	NA	0.68914	True	20289	False	0.008881	0.036813	0.036499	0.008805	0.001216	0.010021	0.052785	0.027953	0.192253	0.041365	IMR90-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824132	57824646	intergenic|chr4:57823982-57824796	intergenic	3.424092	57844805	NA	0.742627	True	20416	False	0.008881	0.036613	0.036302	0.008806	0.001216	0.010022	0.034315	0.022252	0.124301	0.032467	myotube_originated_from_skeletal_muscle_myoblast-Roadmap	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824230	57824635	intergenic|chr4:57824080-57824785	intergenic	2.20619	57844805	NA	0.585995	True	20372.5	False	0.008881	0.036681	0.036369	0.008806	0.001216	0.010021	0.022109	0.032666	0.080237	0.050704	A673-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824932	57824932	rs7687767	NA	CAD_Harst2017	chr4	57824426	57825118	intergenic|chr4:57824276-57825268	intergenic	5.220777	57844805	NA	0.785644	True	20033	False	0.037225	0.036905	0.008881	0.008805	0.001216	0.010021	0.052316	0.018377	0.192672	0.026998	TeloHAEC_TNF	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774822	57775022	genic|chr4:57774672-57775172	genic	10.731813	57844805	NA	0.738146	True	69883	False	0.003939	0.012475	0.012446	0.00393	0.001216	0.005146	0.055221	0.027811	0.133563	0.028342	CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824326	57824620	intergenic|chr4:57824176-57824770	intergenic	7.434483	57844805	NA	0.784219	True	20332	False	0.008881	0.036745	0.036432	0.008806	0.001216	0.010021	0.074504	0.040919	0.270855	0.059769	fibroblast_of_lung_fetal-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824441	57824641	intergenic|chr4:57824291-57824791	intergenic	5.084081	57844805	NA	0.702623	True	20264	False	0.008881	0.036853	0.036539	0.008805	0.001216	0.010021	0.050949	0.028853	0.185765	0.043334	IMR90-Roadmap	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824448	57824648	intergenic|chr4:57824298-57824798	intergenic	6.811542	57844805	NA	0.812042	True	20257	False	0.008881	0.036864	0.03655	0.008805	0.001216	0.010021	0.06826	0.037842	0.248959	0.054708	THP_pmaLPS_ATAC_48h	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824444	57824644	intergenic|chr4:57824294-57824794	intergenic	11.734304	57844805	NA	0.728695	True	20261	False	0.008881	0.036858	0.036543	0.008805	0.001216	0.010021	0.117592	0.059176	0.42881	0.090995	CD14-positive_monocyte-Novakovic2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824408	57824608	intergenic|chr4:57824258-57824758	intergenic	4.51933	57844805	NA	0.573448	True	20297	False	0.008881	0.036801	0.036487	0.008805	0.001216	0.010021	0.04529	0.0357	0.164896	0.051747	osteoblast-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824436	57824636	intergenic|chr4:57824286-57824786	intergenic	8.9157	57844805	NA	0.753748	True	20269	False	0.008881	0.036845	0.036531	0.008805	0.001216	0.010021	0.089346	0.061599	0.325697	0.095406	THP_pmaLPS_ATAC_120h	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774783	57774983	genic|chr4:57774633-57775133	genic	15.714607	57844805	NA	0.776194	True	69922	False	0.003939	0.012469	0.012439	0.00393	0.001216	0.005146	0.080861	0.053941	0.195481	0.052865	U937_LPS_4hr-Engreitz	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57839280	57839280	rs57265257	NA	CAD_Harst2017	chr4	57838997	57839694	genic|chr4:57838847-57839844	genic	2.448446	57844805	NA	0.782548	True	5459.5	False	0.038176	0.116091	0.114348	0.037603	0.001216	0.038819	0.095047	0.048796	0.279975	0.058149	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824423	57824623	intergenic|chr4:57824273-57824773	intergenic	3.415041	57844805	NA	0.718714	True	20282	False	0.008881	0.036824	0.03651	0.008805	0.001216	0.010021	0.034223	0.016597	0.124684	0.024	astrocyte-Roadmap	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824032	57825048	intergenic|chr4:57823882-57825198	intergenic	5.054131	57844805	NA	0.774035	True	20265	False	0.036851	0.036537	0.008881	0.008805	0.001216	0.010021	0.050649	0.020193	0.184663	0.030522	TeloHAEC_Ctrl	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824427	57824627	intergenic|chr4:57824277-57824777	intergenic	4.684553	57844805	NA	0.779697	True	20278	False	0.008881	0.036831	0.036517	0.008805	0.001216	0.010021	0.046945	0.027089	0.171064	0.041435	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824224	57824615	intergenic|chr4:57824074-57824765	intergenic	5.769924	57844805	NA	0.781408	True	20385.5	False	0.008881	0.036661	0.036349	0.008806	0.001216	0.010021	0.057823	0.032324	0.209731	0.048892	muscle_of_trunk_fetal-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824038	57824619	intergenic|chr4:57823888-57824769	intergenic	4.649687	57844805	NA	0.751589	True	20476.5	False	0.036518	0.036209	0.008881	0.008806	0.001216	0.010022	0.046598	0.016328	0.168358	0.02363	TeloHAEC_VEGF	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824449	57824649	intergenic|chr4:57824299-57824799	intergenic	4.164728	57844805	NA	0.739775	True	20256	False	0.008881	0.036866	0.036551	0.008805	0.001216	0.010021	0.041736	0.026255	0.152226	0.041611	THP-1_monocyte-VanBortle2017	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824133	57824613	intergenic|chr4:57823983-57824763	intergenic	2.703402	57844805	NA	0.781041	True	20432	False	0.008881	0.036588	0.036277	0.008806	0.001216	0.010022	0.027092	0.017979	0.098072	0.027036	stomach_fetal-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824389	57824589	intergenic|chr4:57824239-57824739	intergenic	5.601972	57844805	NA	0.666572	True	20316	False	0.008881	0.03677	0.036457	0.008806	0.001216	0.010021	0.056139	0.026468	0.204232	0.040138	teloHAEC	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824932	57824932	rs7687767	NA	CAD_Harst2017	chr4	57824032	57825048	intergenic|chr4:57823882-57825198	intergenic	5.054131	57844805	NA	0.774035	True	20265	False	0.036851	0.036537	0.008881	0.008805	0.001216	0.010021	0.050649	0.020193	0.184663	0.030522	TeloHAEC_Ctrl	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824311	57825026	intergenic|chr4:57824161-57825176	intergenic	5.590871	57844805	NA	0.842676	True	20136.5	False	0.008881	0.037057	0.03674	0.008805	0.001216	0.010021	0.056026	0.02312	0.205407	0.034501	endothelial_cell_of_umbilical_vein-Roadmap	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824321	57824620	intergenic|chr4:57824171-57824770	intergenic	4.811808	57844805	NA	0.811879	True	20334.5	False	0.008881	0.036741	0.036428	0.008806	0.001216	0.010021	0.048221	0.02651	0.175286	0.038435	skeletal_muscle_myoblast-Roadmap	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824447	57824647	intergenic|chr4:57824297-57824797	intergenic	7.625572	57844805	NA	0.711626	True	20258	False	0.008881	0.036863	0.036548	0.008805	0.001216	0.010021	0.076418	0.041871	0.2787	0.067767	CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824443	57824643	intergenic|chr4:57824293-57824793	intergenic	8.89532	57844805	NA	0.812164	True	20262	False	0.008881	0.036856	0.036542	0.008805	0.001216	0.010021	0.089142	0.050381	0.32505	0.073543	THP_pmaLPS_ATAC_96h	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824379	57824579	intergenic|chr4:57824229-57824729	intergenic	4.358068	57844805	NA	0.695739	True	20326	False	0.008881	0.036755	0.036442	0.008806	0.001216	0.010021	0.043674	0.018711	0.158815	0.030565	pancreatic-alpha-cell-AMP	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824324	57824524	intergenic|chr4:57824174-57824674	intergenic	2.529522	57844805	NA	0.757821	True	20381	False	0.008881	0.036668	0.036356	0.008806	0.001216	0.010021	0.02535	0.020638	0.091963	0.029385	gastrocnemius_medialis-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824426	57825118	intergenic|chr4:57824276-57825268	intergenic	5.220777	57844805	NA	0.785644	True	20033	False	0.037225	0.036905	0.008881	0.008805	0.001216	0.010021	0.052316	0.018377	0.192672	0.026998	TeloHAEC_TNF	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824443	57824643	intergenic|chr4:57824293-57824793	intergenic	6.980952	57844805	NA	0.809027	True	20262	False	0.008881	0.036856	0.036542	0.008805	0.001216	0.010021	0.069958	0.038449	0.255096	0.056571	THP_pmaLPS_ATAC_12h	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824324	57824646	intergenic|chr4:57824174-57824796	intergenic	3.947014	57844805	NA	0.715048	True	20320	False	0.008881	0.036764	0.036451	0.008806	0.001216	0.010021	0.039554	0.018966	0.143873	0.027201	astrocyte-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824440	57824640	intergenic|chr4:57824290-57824790	intergenic	5.542901	57844805	NA	0.77709	True	20265	False	0.008881	0.036851	0.036537	0.008805	0.001216	0.010021	0.055547	0.035726	0.202521	0.054827	THP_pmaLPS_ATAC_24h	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824443	57824643	intergenic|chr4:57824293-57824793	intergenic	8.106791	57844805	NA	0.769554	True	20262	False	0.008881	0.036856	0.036542	0.008805	0.001216	0.010021	0.08124	0.041201	0.296236	0.063124	CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824237	57824628	intergenic|chr4:57824087-57824778	intergenic	2.690405	57844805	NA	0.787763	True	20372.5	False	0.008881	0.036681	0.036369	0.008806	0.001216	0.010021	0.026962	0.015973	0.097848	0.02178	pancreas-Roadmap	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824447	57824647	intergenic|chr4:57824297-57824797	intergenic	8.091884	57844805	NA	0.824874	True	20258	False	0.008881	0.036863	0.036548	0.008805	0.001216	0.010021	0.081091	0.044683	0.295742	0.06739	THP_pmaLPS_ATAC_1h	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774810	57775010	genic|chr4:57774660-57775160	genic	12.067068	57844805	NA	0.743116	True	69895	False	0.003939	0.012473	0.012444	0.00393	0.001216	0.005146	0.062092	0.031396	0.150158	0.032336	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774769	57775274	genic|chr4:57774619-57775424	genic	20.706183	57844805	NA	0.673741	True	69783.5	False	0.006329	0.012491	0.012461	0.006314	0.001216	0.007529	0.155907	0.098816	0.258019	0.072768	spleen-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824932	57824932	rs7687767	NA	CAD_Harst2017	chr4	57824079	57825317	intergenic|chr4:57823929-57825467	intergenic	14.843441	57844805	NA	0.812408	True	20107	False	0.008881	0.037105	0.036787	0.008805	0.001216	0.010021	0.148744	0.074502	0.546041	0.113416	fibroblast_of_arm-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824438	57824638	intergenic|chr4:57824288-57824788	intergenic	2.711197	57844805	NA	0.720059	True	20267	False	0.008881	0.036848	0.036534	0.008805	0.001216	0.010021	0.02717	0.016245	0.099051	0.026179	MCF10A_treated_with_TAM24hr-Ji2017	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774817	57775179	genic|chr4:57774667-57775329	genic	13.202556	57844805	NA	0.769554	True	69807	False	0.003939	0.012487	0.012457	0.00393	0.001216	0.005146	0.067935	0.034453	0.164468	0.035046	CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824381	57824581	intergenic|chr4:57824231-57824731	intergenic	6.8295	57844805	NA	0.775094	True	20324	False	0.008881	0.036758	0.036445	0.008806	0.001216	0.010021	0.068441	0.021337	0.248899	0.034114	pancreatic-beta-cell-AMP	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824223	57824621	intergenic|chr4:57824073-57824771	intergenic	8.808579	57844805	NA	0.773098	True	20383	False	0.008881	0.036665	0.036353	0.008806	0.001216	0.010021	0.088275	0.04868	0.320218	0.074484	muscle_of_leg_fetal-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824449	57824649	intergenic|chr4:57824299-57824799	intergenic	4.66224	57844805	NA	0.782548	True	20256	False	0.008881	0.036866	0.036551	0.008805	0.001216	0.010021	0.046721	0.023986	0.17041	0.035393	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824351	57824551	intergenic|chr4:57824201-57824701	intergenic	3.356838	57844805	NA	0.608155	True	20354	False	0.008881	0.03671	0.036398	0.008806	0.001216	0.010021	0.03364	0.019308	0.122182	0.029344	coronary_artery-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57841213	57841213	rs72606404	NA	CAD_Harst2017	chr4	57841058	57841258	genic|chr4:57840908-57841408	genic	2.135898	57844805	NA	0.91319	True	3647	False	0.038176	0.125372	0.123436	0.037587	0.001216	0.038803	0.082879	0.037514	0.263647	0.046423	MM.1S-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824436	57824636	intergenic|chr4:57824286-57824786	intergenic	8.292877	57844805	NA	0.758188	True	20269	False	0.008881	0.036845	0.036531	0.008805	0.001216	0.010021	0.083105	0.038204	0.302945	0.056588	CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824450	57824650	intergenic|chr4:57824300-57824800	intergenic	4.838536	57844805	NA	0.793751	True	20255	False	0.008881	0.036867	0.036553	0.008805	0.001216	0.010021	0.048488	0.025364	0.176862	0.040065	THP-1_macrophage-VanBortle2017	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57773939	57775412	promoter|chr4:57773789-57775562	promoter	32.689134	57844805	NA	0.778841	True	70129.5	False	0.003939	0.012437	0.012407	0.00393	0.001216	0.005146	0.168207	0.107665	0.405589	0.109771	liver-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824447	57824647	intergenic|chr4:57824297-57824797	intergenic	10.567059	57844805	NA	0.748696	True	20258	False	0.008881	0.036863	0.036548	0.008805	0.001216	0.010021	0.105895	0.054361	0.386205	0.081686	CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824932	57824932	rs7687767	NA	CAD_Harst2017	chr4	57824311	57825026	intergenic|chr4:57824161-57825176	intergenic	5.590871	57844805	NA	0.842676	True	20136.5	False	0.008881	0.037057	0.03674	0.008805	0.001216	0.010021	0.056026	0.02312	0.205407	0.034501	endothelial_cell_of_umbilical_vein-Roadmap	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824431	57824631	intergenic|chr4:57824281-57824781	intergenic	10.36118	57844805	NA	0.743116	True	20274	False	0.008881	0.036837	0.036523	0.008805	0.001216	0.010021	0.103832	0.052502	0.378421	0.081491	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824418	57824618	intergenic|chr4:57824268-57824768	intergenic	4.423537	57844805	NA	0.73342	True	20287	False	0.008881	0.036816	0.036503	0.008805	0.001216	0.010021	0.044329	0.024216	0.16147	0.036078	fibroblast_of_lung-Roadmap	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774707	57776117	genic|chr4:57774557-57776267	genic	6.00718	57844805	NA	0.585995	True	69393	False	0.006329	0.012552	0.012522	0.006313	0.001216	0.007529	0.04523	0.066826	0.075222	0.047534	A673-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824415	57824615	intergenic|chr4:57824265-57824765	intergenic	5.531624	57844805	NA	0.671908	True	20290	False	0.008881	0.036812	0.036498	0.008805	0.001216	0.010021	0.055434	0.024232	0.201892	0.035776	coronary_artery_smooth_muscle_cell-Miller2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57773271	57775788	promoter|chr4:57773121-57775938	promoter	36.301474	57844805	NA	0.730976	True	70275.5	False	0.003939	0.012414	0.012385	0.00393	0.001216	0.005146	0.186796	0.171368	0.449594	0.176849	hepatocyte-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773271	57775788	promoter|chr4:57773121-57775938	promoter	36.301474	57844805	NA	0.730976	True	70275.5	False	0.003939	0.012414	0.012385	0.00393	0.001216	0.005146	0.186796	0.171368	0.449594	0.176849	hepatocyte-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824449	57824649	intergenic|chr4:57824299-57824799	intergenic	4.870203	57844805	NA	0.812449	True	20256	False	0.008881	0.036866	0.036551	0.008805	0.001216	0.010021	0.048805	0.025875	0.178012	0.037908	THP1_LPS_4hr-Engreitz	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774789	57775593	genic|chr4:57774639-57775743	genic	18.781561	57844805	NA	0.711626	True	69614	False	0.006329	0.012517	0.012487	0.006314	0.001216	0.007529	0.141414	0.077485	0.234532	0.057028	CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824443	57824643	intergenic|chr4:57824293-57824793	intergenic	3.778776	57844805	NA	0.776194	True	20262	False	0.008881	0.036856	0.036542	0.008805	0.001216	0.010021	0.037868	0.025261	0.138083	0.037342	U937_LPS_4hr-Engreitz	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824408	57824608	intergenic|chr4:57824258-57824758	intergenic	1.85761	57844805	NA	0.585302	True	20297	False	0.008881	0.036801	0.036487	0.008805	0.001216	0.010021	0.018616	0.016061	0.067778	0.027645	Adipocyte-Claussnitzer_d0	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774816	57775495	genic|chr4:57774666-57775645	genic	19.178339	57844805	NA	0.728695	True	69649.5	False	0.006329	0.012512	0.012482	0.006314	0.001216	0.007529	0.144401	0.072667	0.23938	0.050797	CD14-positive_monocyte-Novakovic2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824230	57824631	intergenic|chr4:57824080-57824781	intergenic	5.537431	57844805	NA	0.753544	True	20374.5	False	0.008881	0.036678	0.036366	0.008806	0.001216	0.010021	0.055493	0.034162	0.201375	0.054144	fibroblast_of_dermis-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824432	57824632	intergenic|chr4:57824282-57824782	intergenic	2.418342	57844805	NA	0.646448	True	20273	False	0.008881	0.036839	0.036524	0.008805	0.001216	0.010021	0.024235	0.015793	0.088329	0.026874	breast_epithelium-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774790	57774990	genic|chr4:57774640-57775140	genic	4.228492	57844805	NA	0.753748	True	69915	False	0.003939	0.01247	0.012441	0.00393	0.001216	0.005146	0.021758	0.015001	0.052605	0.015409	THP_pmaLPS_ATAC_120h	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824447	57824647	intergenic|chr4:57824297-57824797	intergenic	4.827162	57844805	NA	0.782711	True	20258	False	0.008881	0.036863	0.036548	0.008805	0.001216	0.010021	0.048374	0.028338	0.176423	0.044452	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017	0.171368	2
