chr	region_start	region_end	Trait	Source	CredibleSet	LeadVariant	LeadVariantPos	gene	pro_start	pro_end	TSS_position	SNP_to_TSS_distance	abs_SNP_to_TSS	rank_SNP_to_TSS	IsThisGeneUbiquitouslyExpressed	LipidLevelsAssociated	BloodPressureAssociated	IntersectsWithECPeak	OnlyIntersectsWithECPeak	CellTypeOftheClosestECPeak	EC_PeakCenter	DistanceToNearestECPeakWithVariant	absDistanceToNearestECPeakWithVariant	RankOfDistanceToECPeakWithVariant	MaxABC	MaxABC.Rank	CellTypesWithEPInteractions	MaxABC.EC.only	MaxABC.Rank.ECOnly	ECCellTypesWithEPInteractions
chr8	21404016	25404016	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs60392867	rs60392867	23404016	NKX3-1	23540200	23540700	23540450	136434	136434	3	FALSE	FALSE	FALSE	TRUE	NA	eahy926	23408418	-132032	132032	3	0.113395	2	A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|adrenal_gland-ENCODE|astrocyte-ENCODE|astrocyte-Roadmap|body_of_pancreas-ENCODE|breast_epithelium-ENCODE|CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016|CD14-positive_monocyte-ENCODE|CD14-positive_monocyte-Novakovic2016|CD14-positive_monocyte-Roadmap|CD14-positive_monocytes-Roadmap|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017|eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|epithelial_cell_of_prostate-ENCODE|fibroblast_of_arm-ENCODE|fibroblast_of_lung-Roadmap|gastrocnemius_medialis-ENCODE|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H7|H9-ENCODE|HCT116-AID_ENCODE_DHS_Auxin6hr|HCT116-AID_ENCODE_DHS_untreated|HCT116-ENCODE|HeLa-S3-ENCODE|HeLa-S3-Roadmap|hepatocyte-ENCODE|HT29|IMR90-ENCODE|IMR90-Roadmap|K562-Roadmap|LNCAP|mammary_epithelial_cell-ENCODE|mammary_epithelial_cell-Roadmap|MCF10A_treated_with_TAM24hr-Ji2017|MCF10A-Ji2017|MDA-MB-231|myotube_originated_from_skeletal_muscle_myoblast-Roadmap|myotube-ENCODE|osteoblast-ENCODE|ovary-Roadmap|Panc1-ENCODE|pancreas-Roadmap|pancreatic-ductal-cell-AMP|PC-9-ENCODE|small_intestine_fetal-Roadmap|spleen-ENCODE|stomach-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|THP_pmaLPS_ATAC_0h|THP_pmaLPS_ATAC_12h|THP_pmaLPS_ATAC_1h|THP_pmaLPS_ATAC_6h|THP-1_macrophage-VanBortle2017|THP-1_monocyte-VanBortle2017|trophoblast_cell-ENCODE|U937_LPS_4hr-Engreitz|U937-Engreitz|white_adipose-Loft2014	0.070002	2	eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr8	21404016	25404016	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs60392867	rs60392867	23404016	NKX2-6	23563861	23564361	23564111	160095	160095	5	FALSE	FALSE	FALSE	TRUE	NA	eahy926	23408418	-155693	155693	5	0.058257	4	CD14-positive_monocyte-Roadmap|Eahy926_TNF|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H9-ENCODE|TeloHAEC_VEGF|trophoblast_cell-ENCODE|U937_LPS_4hr-Engreitz	0.058257	4	Eahy926_TNF|TeloHAEC_VEGF
chr8	21404016	25404016	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs60392867	rs60392867	23404016	STC1	23712070	23712570	23712320	308304	308304	8	FALSE	FALSE	FALSE	TRUE	NA	eahy926	23408418	-303902	303902	8	0.04304	6	A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|astrocyte-ENCODE|astrocyte-Roadmap|body_of_pancreas-ENCODE|breast_epithelium-ENCODE|eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|HeLa-S3-ENCODE|HeLa-S3-Roadmap|mammary_epithelial_cell-ENCODE|mammary_epithelial_cell-Roadmap|MCF10A_treated_with_TAM24hr-Ji2017|MCF10A-Ji2017|MDA-MB-231|pancreas-Roadmap|PC-9-ENCODE|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|U937_LPS_4hr-Engreitz|U937-Engreitz	0.032073	5	eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr8	79386171	83386171	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs143348642	rs143348642	81386171	MRPS28	80942256	80942756	80942506	-443665	443665	4	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr8	79386171	83386171	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs143348642	rs143348642	81386171	TPD52	81083644	81084144	81083894	-302277	302277	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.016181	2	uterus-ENCODE	NA	NA	NA
chr8	79386171	83386171	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs143348642	rs143348642	81386171	ZBTB10	81398197	81398697	81398447	12276	12276	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.069332	1	A673-ENCODE|Adipocyte-Claussnitzer_d14|Adipocyte-Claussnitzer_d6|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|large_intestine_fetal-Roadmap|LoVo|uterus-ENCODE	NA	NA	NA
chr8	79386171	83386171	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs143348642	rs143348642	81386171	ZNF704	81786766	81787266	81787016	400845	400845	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr8	94076932	98076932	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs771437083	rs771437083	96076932	ESRP1	95653113	95653613	95653363	-423569	423569	8	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	95875379.5	222016.5	222016.5	8	NA	NA	NA	NA	NA	NA
chr8	94076932	98076932	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs771437083	rs771437083	96076932	DPY19L4	95731852	95732352	95732102	-344830	344830	7	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	95875379.5	143277.5	143277.5	6	0.02959	7	Adipocyte-Claussnitzer_d6|HT29|LoVo|MCF-7-ENCODE|placenta-ENCODE|small_intestine_fetal-Roadmap	NA	NA	NA
chr8	94076932	98076932	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs771437083	rs771437083	96076932	INTS8	95835267	95835767	95835517	-241415	241415	6	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	95875379.5	39862.5	39862.5	3	0.065956	5	Adipocyte-Claussnitzer_d6|bipolar_neuron_from_iPSC-ENCODE|body_of_pancreas-ENCODE|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017|HT29|large_intestine_fetal-Roadmap|LoVo|MCF-7-ENCODE|PC-9-ENCODE|placenta-ENCODE|small_intestine_fetal-Roadmap|stomach_fetal-ENCODE|stomach_fetal-Roadmap|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|transverse_colon-ENCODE	0.030546	3	TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr8	94076932	98076932	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs771437083	rs771437083	96076932	CCNE2	95907232	95907732	95907482	-169450	169450	4	FALSE	FALSE	FALSE	TRUE	NA	teloHAEC	95907411.5	-70.5	70.5	2	0.324524	2	Adipocyte-Claussnitzer_d6|adrenal_gland-ENCODE|bipolar_neuron_from_iPSC-ENCODE|body_of_pancreas-ENCODE|CD19-positive_B_cell-Roadmap|CD4-positive_helper_T_cell-Corces2016|CD56-positive_natural_killer_cells-Roadmap|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017|Eahy926_IL1b|Eahy926_TNF|gastrocnemius_medialis-ENCODE|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|H9-ENCODE|H9-Roadmap|HT29|iPS_DF_19.11-ENCODE|Jurkat-Engreitz|LoVo|MCF-7-ENCODE|megakaryocyte-erythroid_progenitor-Corces2016|osteoblast-ENCODE|pancreas-Roadmap|pancreatic-acinar-cell-AMP|pancreatic-beta-cell-AMP|pancreatic-ductal-cell-AMP|PC-9-ENCODE|placenta-ENCODE|placenta-Roadmap|psoas_muscle-Roadmap|small_intestine_fetal-Roadmap|spinal_cord_fetal-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|THP_pmaLPS_ATAC_96h|uterus-ENCODE	0.294443	2	Eahy926_IL1b|Eahy926_TNF|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr8	94076932	98076932	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs771437083	rs771437083	96076932	TP53INP1	95961365	95961865	95961615	-115317	115317	3	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	95907901	-53714	53714	4	0.068713	4	Adipocyte-Claussnitzer_d6|bipolar_neuron_from_iPSC-ENCODE|body_of_pancreas-ENCODE|HCT116-AID_ENCODE_DHS_Auxin6hr|HCT116-AID_ENCODE_DHS_untreated|HT29|keratinocyte-ENCODE|keratinocyte-Roadmap|LoVo|MCF-7-ENCODE|pancreatic-ductal-cell-AMP|PC-9-ENCODE|placenta-ENCODE|placenta-Roadmap|small_intestine_fetal-Roadmap|stomach_fetal-ENCODE|stomach_fetal-Roadmap|thymus_fetal-ENCODE	NA	NA	NA
chr8	94076932	98076932	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs771437083	rs771437083	96076932	NDUFAF6	96036963	96037463	96037213	-39719	39719	1	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013	96037213	0	0	1	0.349792	1	A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap|A673-ENCODE|Adipocyte-Claussnitzer_d0|Adipocyte-Claussnitzer_d14|Adipocyte-Claussnitzer_d2|Adipocyte-Claussnitzer_d6|adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|adrenal_gland-ENCODE|B_cell-ENCODE|bipolar_neuron_from_iPSC-ENCODE|BJAB_anti-IgM_anti-CD40_4hr-Engreitz|BJAB-Engreitz|body_of_pancreas-ENCODE|brite_adipose-Loft2014|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016|CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016|CD14-positive_monocyte-ENCODE|CD14-positive_monocyte-Novakovic2016|CD14-positive_monocyte-Roadmap|CD14-positive_monocytes-Roadmap|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD34-positive_mobilized-Roadmap|CD4-positive_helper_T_cell-Corces2016|CD4-positive_helper_T_cell-ENCODE|CD56-positive_natural_killer_cells-Roadmap|CD8-positive_alpha-beta_T_cell-Corces2016|CD8-positive_alpha-beta_T_cell-ENCODE|coronary_artery_smooth_muscle_cell-Miller2016|dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013|endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013|endothelial_cell_of_umbilical_vein-Roadmap|erythroblast-Corces2016|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|gastrocnemius_medialis-ENCODE|GM12878-ENCODE|GM12878-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|H7|H9-ENCODE|H9-Roadmap|HAP1|HCT116-AID_ENCODE_DHS_Auxin6hr|HCT116-AID_ENCODE_DHS_untreated|HCT116-ENCODE|heart_ventricle-ENCODE|HeLa-S3-ENCODE|HeLa-S3-Roadmap|hepatocyte-ENCODE|HepG2-Roadmap|HT29|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|iPS_DF_19.11_Cell_Line-Roadmap|iPS_DF_19.11-ENCODE|Jurkat_anti-CD3_PMA_4hr-Engreitz|Jurkat-Engreitz|K562-Roadmap|Karpas-422-ENCODE|keratinocyte-ENCODE|keratinocyte-Roadmap|large_intestine_fetal-ENCODE|liver-ENCODE|LNCAP|LoVo|MCF-7-ENCODE|MCF10A_treated_with_TAM24hr-Ji2017|megakaryocyte-erythroid_progenitor-Corces2016|MM.1S-ENCODE|myotube_originated_from_skeletal_muscle_myoblast-Roadmap|natural_killer_cell-Corces2016|NCCIT|OCI-LY7-ENCODE|osteoblast-ENCODE|Panc1-ENCODE|pancreas-Roadmap|pancreatic-alpha-cell-AMP|pancreatic-beta-cell-AMP|pancreatic-ductal-cell-AMP|PC-9-ENCODE|placenta-ENCODE|placenta-Roadmap|psoas_muscle-Roadmap|sigmoid_colon-ENCODE|SK-N-SH-ENCODE|skeletal_muscle_myoblast-Roadmap|small_intestine_fetal-ENCODE|small_intestine_fetal-Roadmap|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-ENCODE|stomach-Roadmap|T-cell-ENCODE|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|THP_pmaLPS_ATAC_0h|THP_pmaLPS_ATAC_120h|THP_pmaLPS_ATAC_12h|THP_pmaLPS_ATAC_1h|THP_pmaLPS_ATAC_24h|THP_pmaLPS_ATAC_2h|THP_pmaLPS_ATAC_48h|THP_pmaLPS_ATAC_72h|THP_pmaLPS_ATAC_96h|THP-1_macrophage-VanBortle2017|THP-1_monocyte-VanBortle2017|THP1_LPS_4hr-Engreitz|THP1-Engreitz|thymus_fetal-ENCODE|thymus_fetal-Roadmap|thyroid_gland-ENCODE|transverse_colon-ENCODE|trophoblast_cell-ENCODE|U937_LPS_4hr-Engreitz|U937-Engreitz|white_adipose-Loft2014	0.349792	1	eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013|endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013|endothelial_cell_of_umbilical_vein-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr8	94076932	98076932	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs771437083	rs771437083	96076932	NDUFAF6	96036963	96037463	96037213	-39719	39719	1	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	96037213	0	0	1	0.349792	1	A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap|A673-ENCODE|Adipocyte-Claussnitzer_d0|Adipocyte-Claussnitzer_d14|Adipocyte-Claussnitzer_d2|Adipocyte-Claussnitzer_d6|adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|adrenal_gland-ENCODE|B_cell-ENCODE|bipolar_neuron_from_iPSC-ENCODE|BJAB_anti-IgM_anti-CD40_4hr-Engreitz|BJAB-Engreitz|body_of_pancreas-ENCODE|brite_adipose-Loft2014|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016|CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016|CD14-positive_monocyte-ENCODE|CD14-positive_monocyte-Novakovic2016|CD14-positive_monocyte-Roadmap|CD14-positive_monocytes-Roadmap|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD34-positive_mobilized-Roadmap|CD4-positive_helper_T_cell-Corces2016|CD4-positive_helper_T_cell-ENCODE|CD56-positive_natural_killer_cells-Roadmap|CD8-positive_alpha-beta_T_cell-Corces2016|CD8-positive_alpha-beta_T_cell-ENCODE|coronary_artery_smooth_muscle_cell-Miller2016|dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013|endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013|endothelial_cell_of_umbilical_vein-Roadmap|erythroblast-Corces2016|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|gastrocnemius_medialis-ENCODE|GM12878-ENCODE|GM12878-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|H7|H9-ENCODE|H9-Roadmap|HAP1|HCT116-AID_ENCODE_DHS_Auxin6hr|HCT116-AID_ENCODE_DHS_untreated|HCT116-ENCODE|heart_ventricle-ENCODE|HeLa-S3-ENCODE|HeLa-S3-Roadmap|hepatocyte-ENCODE|HepG2-Roadmap|HT29|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|iPS_DF_19.11_Cell_Line-Roadmap|iPS_DF_19.11-ENCODE|Jurkat_anti-CD3_PMA_4hr-Engreitz|Jurkat-Engreitz|K562-Roadmap|Karpas-422-ENCODE|keratinocyte-ENCODE|keratinocyte-Roadmap|large_intestine_fetal-ENCODE|liver-ENCODE|LNCAP|LoVo|MCF-7-ENCODE|MCF10A_treated_with_TAM24hr-Ji2017|megakaryocyte-erythroid_progenitor-Corces2016|MM.1S-ENCODE|myotube_originated_from_skeletal_muscle_myoblast-Roadmap|natural_killer_cell-Corces2016|NCCIT|OCI-LY7-ENCODE|osteoblast-ENCODE|Panc1-ENCODE|pancreas-Roadmap|pancreatic-alpha-cell-AMP|pancreatic-beta-cell-AMP|pancreatic-ductal-cell-AMP|PC-9-ENCODE|placenta-ENCODE|placenta-Roadmap|psoas_muscle-Roadmap|sigmoid_colon-ENCODE|SK-N-SH-ENCODE|skeletal_muscle_myoblast-Roadmap|small_intestine_fetal-ENCODE|small_intestine_fetal-Roadmap|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-ENCODE|stomach-Roadmap|T-cell-ENCODE|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|THP_pmaLPS_ATAC_0h|THP_pmaLPS_ATAC_120h|THP_pmaLPS_ATAC_12h|THP_pmaLPS_ATAC_1h|THP_pmaLPS_ATAC_24h|THP_pmaLPS_ATAC_2h|THP_pmaLPS_ATAC_48h|THP_pmaLPS_ATAC_72h|THP_pmaLPS_ATAC_96h|THP-1_macrophage-VanBortle2017|THP-1_monocyte-VanBortle2017|THP1_LPS_4hr-Engreitz|THP1-Engreitz|thymus_fetal-ENCODE|thymus_fetal-Roadmap|thyroid_gland-ENCODE|transverse_colon-ENCODE|trophoblast_cell-ENCODE|U937_LPS_4hr-Engreitz|U937-Engreitz|white_adipose-Loft2014	0.349792	1	eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013|endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013|endothelial_cell_of_umbilical_vein-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr8	94076932	98076932	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs771437083	rs771437083	96076932	PLEKHF2	96145698	96146198	96145948	69016	69016	2	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_IL1b	96079188.5	-66759.5	66759.5	5	0.072414	3	Adipocyte-Claussnitzer_d6|bipolar_neuron_from_iPSC-ENCODE|body_of_pancreas-ENCODE|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|HCT116-AID_ENCODE_DHS_Auxin6hr|HCT116-AID_ENCODE_DHS_untreated|HCT116-ENCODE|HT29|keratinocyte-ENCODE|keratinocyte-Roadmap|LoVo|MCF-7-ENCODE|pancreas-Roadmap|pancreatic-ductal-cell-AMP|PC-9-ENCODE|placenta-ENCODE|placenta-Roadmap|small_intestine_fetal-Roadmap|stomach_fetal-ENCODE|stomach_fetal-Roadmap|trophoblast_cell-ENCODE	NA	NA	NA
chr8	94076932	98076932	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs771437083	rs771437083	96076932	C8orf37	96281212	96281712	96281462	204530	204530	5	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_IL1b	96079188.5	-202273.5	202273.5	7	0.046259	6	Adipocyte-Claussnitzer_d6|bipolar_neuron_from_iPSC-ENCODE|body_of_pancreas-ENCODE|HT29|keratinocyte-ENCODE|keratinocyte-Roadmap|LoVo|MCF-7-ENCODE|pancreas-Roadmap|PC-9-ENCODE|placenta-ENCODE|small_intestine_fetal-Roadmap|stomach_fetal-ENCODE|stomach_fetal-Roadmap	NA	NA	NA
chr8	99673916	103673916	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3132880	rs3132880	101673916	RNF19A	101315237	101315737	101315487	-358429	358429	5	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_IL1b	101679926.5	364439.5	364439.5	5	0.015893	5	H9-Roadmap	NA	NA	NA
chr8	99673916	103673916	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3132880	rs3132880	101673916	ANKRD46	101571764	101572264	101572014	-101902	101902	3	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_IL1b	101679926.5	107912.5	107912.5	3	0.049608	1	A673-ENCODE|fibroblast_of_dermis-Roadmap|H9-Roadmap|HAP1|iPS_DF_19.11-ENCODE|myotube_originated_from_skeletal_muscle_myoblast-Roadmap|skeletal_muscle_myoblast-Roadmap|spinal_cord_fetal-ENCODE	NA	NA	NA
chr8	99673916	103673916	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3132880	rs3132880	101673916	SNX31	101661643	101662143	101661893	-12023	12023	1	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_IL1b	101679926.5	18033.5	18033.5	1	0.025863	3	keratinocyte-Roadmap	NA	NA	NA
chr8	99673916	103673916	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3132880	rs3132880	101673916	PABPC1	101734065	101734565	101734315	60399	60399	2	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	101680137	-54178	54178	2	0.037406	2	A673-ENCODE|fibroblast_of_dermis-Roadmap|H9-Roadmap|HAP1|iPS_DF_19.11-ENCODE|myotube_originated_from_skeletal_muscle_myoblast-Roadmap|skeletal_muscle_myoblast-Roadmap|spinal_cord_fetal-ENCODE	NA	NA	NA
chr8	99673916	103673916	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3132880	rs3132880	101673916	YWHAZ	101963310	101963810	101963560	289644	289644	4	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	101680137	-283423	283423	4	NA	NA	NA	NA	NA	NA
chr8	99673916	103673916	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3132880	rs3132880	101673916	FLJ42969	102064031	102064531	102064281	390365	390365	6	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	101680137	-384144	384144	6	0.016069	4	A673-ENCODE	NA	NA	NA
