chr	region_start	region_end	Trait	Source	CredibleSet	LeadVariant	LeadVariantPos	gene	pro_start	pro_end	TSS_position	SNP_to_TSS_distance	abs_SNP_to_TSS	rank_SNP_to_TSS	IsThisGeneUbiquitouslyExpressed	LipidLevelsAssociated	BloodPressureAssociated	IntersectsWithECPeak	OnlyIntersectsWithECPeak	CellTypeOftheClosestECPeak	EC_PeakCenter	DistanceToNearestECPeakWithVariant	absDistanceToNearestECPeakWithVariant	RankOfDistanceToECPeakWithVariant	MaxABC	MaxABC.Rank	CellTypesWithEPInteractions	MaxABC.EC.only	MaxABC.Rank.ECOnly	ECCellTypesWithEPInteractions
chr4	75416627	79416627	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs12500824	rs12500824	77416627	STBD1	77226928	77227428	77227178	-189449	189449	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	75416627	79416627	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs12500824	rs12500824	77416627	CCDC158	77328208	77328708	77328458	-88169	88169	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	75416627	79416627	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs12500824	rs12500824	77416627	SHROOM3	77356002	77356502	77356252	-60375	60375	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	75416627	79416627	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs12500824	rs12500824	77416627	SOWAHB	77818752	77819252	77819002	402375	402375	7	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	75416627	79416627	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs12500824	rs12500824	77416627	SEPT11	77870616	77871116	77870866	454239	454239	9	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	79181072	83181072	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs10857147	rs10857147	81181072	PCAT4	80748374	80748874	80748624	-432448	432448	5	FALSE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	79181072	83181072	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs10857147	rs10857147	81181072	ANTXR2	80994227	80994727	80994477	-186595	186595	4	FALSE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	79181072	83181072	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs10857147	rs10857147	81181072	PRDM8	81106173	81106673	81106423	-74649	74649	2	FALSE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	79181072	83181072	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs10857147	rs10857147	81181072	FGF5	81187491	81187991	81187741	6669	6669	1	FALSE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.055648	1	K562-Roadmap	NA	NA	NA
chr4	79181072	83181072	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs10857147	rs10857147	81181072	C4orf22	81256623	81257123	81256873	75801	75801	3	FALSE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.022307	2	K562-Roadmap	NA	NA	NA
chr4	118909501	122909501	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs7678555	rs7678555	120909501	GTF2IP12	120375533	120376033	120375783	-533718	533718	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	118909501	122909501	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs7678555	rs7678555	120909501	PDE5A	120549731	120550231	120549981	-359520	359520	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	118909501	122909501	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs7678555	rs7678555	120909501	MAD2L1	120987763	120988263	120988013	78512	78512	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	118909501	122909501	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs7678555	rs7678555	120909501	PRDM5	121843771	121844271	121844021	934520	934520	4	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	144784774	148784774	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs13124853	rs13124853	146784774	SMAD1	146402700	146403200	146402950	-381824	381824	5	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.030226	5	pancreatic-alpha-cell-AMP|pancreatic-beta-cell-AMP|pancreatic-ductal-cell-AMP|TeloHAEC_TNF	0.024247	5	TeloHAEC_TNF
chr4	144784774	148784774	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs13124853	rs13124853	146784774	MMAA	146540289	146540789	146540539	-244235	244235	3	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.04584	4	A673-ENCODE|CD34-positive_mobilized-Roadmap|pancreatic-acinar-cell-AMP|pancreatic-alpha-cell-AMP|pancreatic-beta-cell-AMP|pancreatic-ductal-cell-AMP|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|thymus_fetal-Roadmap	0.04231	4	TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr4	144784774	148784774	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs13124853	rs13124853	146784774	C4orf51	146601105	146601605	146601355	-183419	183419	2	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.060312	1	A673-ENCODE|body_of_pancreas-ENCODE|endothelial_cell_of_umbilical_vein-Roadmap|MCF10A_treated_with_TAM24hr-Ji2017|pancreas-Roadmap|pancreatic-acinar-cell-AMP|pancreatic-alpha-cell-AMP|pancreatic-beta-cell-AMP|pancreatic-ductal-cell-AMP|stomach-ENCODE|stomach-Roadmap|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|thymus_fetal-ENCODE|transverse_colon-ENCODE	0.060312	1	endothelial_cell_of_umbilical_vein-Roadmap|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr4	144784774	148784774	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs13124853	rs13124853	146784774	ZNF827	146859862	146860362	146860112	75338	75338	1	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.053266	2	A673-ENCODE|CD34-positive_mobilized-Roadmap|pancreatic-acinar-cell-AMP|pancreatic-alpha-cell-AMP|pancreatic-beta-cell-AMP|pancreatic-ductal-cell-AMP|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|thymus_fetal-Roadmap	0.050156	2	TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr4	144784774	148784774	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs13124853	rs13124853	146784774	LSM6	147096584	147097084	147096834	312060	312060	4	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.046393	3	CD34-positive_mobilized-Roadmap|pancreatic-acinar-cell-AMP|pancreatic-alpha-cell-AMP|pancreatic-beta-cell-AMP|pancreatic-ductal-cell-AMP|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|thymus_fetal-Roadmap	0.046393	3	TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr4	146273397	150273397	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs13120678	rs13120678	148273397	POU4F2	147559794	147560294	147560044	-713353	713353	6	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	146273397	150273397	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs13120678	rs13120678	148273397	TTC29	147866788	147867288	147867038	-406359	406359	5	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	146273397	150273397	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs13120678	rs13120678	148273397	EDNRA	148401818	148402318	148402068	128671	128671	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.024391	1	liver-ENCODE|muscle_of_leg_fetal-Roadmap|stomach_fetal-ENCODE	NA	NA	NA
chr4	146273397	150273397	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs13120678	rs13120678	148273397	TMEM184C	148538288	148538788	148538538	265141	265141	2	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.015947	2	muscle_of_leg_fetal-Roadmap	NA	NA	NA
chr4	146273397	150273397	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs13120678	rs13120678	148273397	PRMT9	148605131	148605631	148605381	331984	331984	3	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	146273397	150273397	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs13120678	rs13120678	148273397	ARHGAP10	148653202	148653702	148653452	380055	380055	4	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	146401190	150401190	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6841581	rs6841581	148401190	POU4F2	147559794	147560294	147560044	-841146	841146	6	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	146401190	150401190	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6841581	rs6841581	148401190	TTC29	147866788	147867288	147867038	-534152	534152	5	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	146401190	150401190	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6841581	rs6841581	148401190	EDNRA	148401818	148402318	148402068	878	878	1	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	0.469827	1	A673-ENCODE|Adipocyte-Claussnitzer_d0|Adipocyte-Claussnitzer_d14|Adipocyte-Claussnitzer_d2|Adipocyte-Claussnitzer_d6|astrocyte-ENCODE|astrocyte-Roadmap|breast_epithelium-ENCODE|brite_adipose-Loft2014|cardiac_muscle_cell-ENCODE|coronary_artery_smooth_muscle_cell-Miller2016|coronary_artery-ENCODE|epithelial_cell_of_prostate-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_lung_fetal-ENCODE|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|HCT116-AID_ENCODE_DHS_Auxin6hr|HCT116-AID_ENCODE_DHS_untreated|HCT116-ENCODE|keratinocyte-ENCODE|keratinocyte-Roadmap|mammary_epithelial_cell-ENCODE|mammary_epithelial_cell-Roadmap|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|NCCIT|osteoblast-ENCODE|ovary-Roadmap|pancreas-Roadmap|psoas_muscle-Roadmap|skeletal_muscle_myoblast-Roadmap|THP_pmaLPS_ATAC_48h|THP1_LPS_4hr-Engreitz|THP1-Engreitz|thymus_fetal-ENCODE|thymus_fetal-Roadmap|thyroid_gland-ENCODE|uterus-ENCODE	NA	NA	NA
chr4	146401190	150401190	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6841581	rs6841581	148401190	TMEM184C	148538288	148538788	148538538	137348	137348	2	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	0.018937	2	NCCIT	NA	NA	NA
chr4	146401190	150401190	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6841581	rs6841581	148401190	PRMT9	148605131	148605631	148605381	204191	204191	3	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	0.015325	3	NCCIT	NA	NA	NA
chr4	146401190	150401190	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6841581	rs6841581	148401190	ARHGAP10	148653202	148653702	148653452	252262	252262	4	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	154433520	158433520	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs7440763	rs7440763	156433520	NPY2R	156129530	156130030	156129780	-303740	303740	4	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	154433520	158433520	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs7440763	rs7440763	156433520	MAP9	156297872	156298372	156298122	-135398	135398	1	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.034858	3	brite_adipose-Loft2014|white_adipose-Loft2014	NA	NA	NA
chr4	154433520	158433520	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs7440763	rs7440763	156433520	GUCY1A3	156587611	156588111	156587861	154341	154341	2	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.060806	2	brite_adipose-Loft2014	NA	NA	NA
chr4	154433520	158433520	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs7440763	rs7440763	156433520	GUCY1B3	156679874	156680374	156680124	246604	246604	3	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.063465	1	brite_adipose-Loft2014|uterus-ENCODE|white_adipose-Loft2014	NA	NA	NA
chr4	154433520	158433520	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs7440763	rs7440763	156433520	ASIC5	156787175	156787675	156787425	353905	353905	5	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	154433520	158433520	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs7440763	rs7440763	156433520	TDO2	156824594	156825094	156824844	391324	391324	6	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.032973	4	brite_adipose-Loft2014|white_adipose-Loft2014	NA	NA	NA
chr4	154433520	158433520	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs7440763	rs7440763	156433520	CTSO	156874798	156875298	156875048	441528	441528	7	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.027494	5	brite_adipose-Loft2014|white_adipose-Loft2014	NA	NA	NA
chr4	154638073	158638073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs3796587	rs3796587	156638073	MAP9	156297872	156298372	156298122	-339951	339951	6	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	154638073	158638073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs3796587	rs3796587	156638073	GUCY1A3	156587611	156588111	156587861	-50212	50212	2	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	154638073	158638073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs3796587	rs3796587	156638073	GUCY1B3	156679874	156680374	156680124	42051	42051	1	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	154638073	158638073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs3796587	rs3796587	156638073	ASIC5	156787175	156787675	156787425	149352	149352	3	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	154638073	158638073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs3796587	rs3796587	156638073	TDO2	156824594	156825094	156824844	186771	186771	4	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	154638073	158638073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs3796587	rs3796587	156638073	CTSO	156874798	156875298	156875048	236975	236975	5	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	167688000	171688000	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs869396	rs869396	169688000	DDX60	169239708	169240208	169239958	-448042	448042	4	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.033323	1	LoVo|spleen-ENCODE	NA	NA	NA
chr4	167688000	171688000	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs869396	rs869396	169688000	DDX60L	169401415	169401915	169401665	-286335	286335	3	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.030787	2	LoVo|spleen-ENCODE	NA	NA	NA
chr4	167688000	171688000	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs869396	rs869396	169688000	PALLD	169417966	169418466	169418216	-269784	269784	2	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr4	167688000	171688000	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs869396	rs869396	169688000	CBR4	169931218	169931718	169931468	243468	243468	1	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.024279	3	LoVo|spleen-ENCODE	NA	NA	NA
chr4	167688000	171688000	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs869396	rs869396	169688000	SH3RF1	170191999	170192499	170192249	504249	504249	5	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.021604	4	LoVo|spleen-ENCODE	NA	NA	NA
chr5	7552338	11552338	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17263917	rs17263917	9552338	SEMA5A	9545983	9546483	9546233	-6105	6105	2	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.391323	1	Adipocyte-Claussnitzer_d0|Adipocyte-Claussnitzer_d14|Adipocyte-Claussnitzer_d2|Adipocyte-Claussnitzer_d6|adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|adrenal_gland-ENCODE|astrocyte-ENCODE|astrocyte-Roadmap|body_of_pancreas-ENCODE|breast_epithelium-ENCODE|brite_adipose-Loft2014|cardiac_muscle_cell-ENCODE|CD4-positive_helper_T_cell-Corces2016|coronary_artery_smooth_muscle_cell-Miller2016|coronary_artery-ENCODE|epithelial_cell_of_prostate-ENCODE|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_lung_fetal-ENCODE|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|H7|H9-Roadmap|heart_ventricle-ENCODE|hepatocyte-ENCODE|IMR90-ENCODE|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|keratinocyte-ENCODE|large_intestine_fetal-ENCODE|large_intestine_fetal-Roadmap|liver-ENCODE|LoVo|mammary_epithelial_cell-ENCODE|mammary_epithelial_cell-Roadmap|MDA-MB-231|MM.1S-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|NCCIT|osteoblast-ENCODE|ovary-Roadmap|pancreas-Roadmap|pancreatic-acinar-cell-AMP|pancreatic-alpha-cell-AMP|pancreatic-beta-cell-AMP|pancreatic-ductal-cell-AMP|PC-9-ENCODE|placenta-ENCODE|placenta-Roadmap|sigmoid_colon-ENCODE|SK-N-SH-ENCODE|small_intestine_fetal-ENCODE|small_intestine_fetal-Roadmap|spinal_cord_fetal-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-ENCODE|stomach-Roadmap|thymus_fetal-ENCODE|thymus_fetal-Roadmap|thyroid_gland-ENCODE|transverse_colon-ENCODE|trophoblast_cell-ENCODE|uterus-ENCODE|white_adipose-Loft2014	NA	NA	NA
chr5	7552338	11552338	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17263917	rs17263917	9552338	SNHG18	9546061	9546561	9546311	-6027	6027	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.391321	2	Adipocyte-Claussnitzer_d0|Adipocyte-Claussnitzer_d14|Adipocyte-Claussnitzer_d2|Adipocyte-Claussnitzer_d6|adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|adrenal_gland-ENCODE|astrocyte-ENCODE|astrocyte-Roadmap|body_of_pancreas-ENCODE|breast_epithelium-ENCODE|brite_adipose-Loft2014|cardiac_muscle_cell-ENCODE|CD4-positive_helper_T_cell-Corces2016|coronary_artery_smooth_muscle_cell-Miller2016|coronary_artery-ENCODE|epithelial_cell_of_prostate-ENCODE|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_lung_fetal-ENCODE|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|H7|H9-ENCODE|H9-Roadmap|heart_ventricle-ENCODE|hepatocyte-ENCODE|IMR90-ENCODE|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|keratinocyte-ENCODE|large_intestine_fetal-ENCODE|large_intestine_fetal-Roadmap|liver-ENCODE|LoVo|mammary_epithelial_cell-ENCODE|mammary_epithelial_cell-Roadmap|MDA-MB-231|MM.1S-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|NCCIT|osteoblast-ENCODE|ovary-Roadmap|pancreas-Roadmap|pancreatic-acinar-cell-AMP|pancreatic-alpha-cell-AMP|pancreatic-beta-cell-AMP|pancreatic-ductal-cell-AMP|PC-9-ENCODE|placenta-ENCODE|placenta-Roadmap|sigmoid_colon-ENCODE|SK-N-SH-ENCODE|small_intestine_fetal-ENCODE|small_intestine_fetal-Roadmap|spinal_cord_fetal-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-ENCODE|stomach-Roadmap|thymus_fetal-ENCODE|thymus_fetal-Roadmap|thyroid_gland-ENCODE|transverse_colon-ENCODE|trophoblast_cell-ENCODE|uterus-ENCODE|white_adipose-Loft2014	NA	NA	NA
chr5	7552338	11552338	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17263917	rs17263917	9552338	TAS2R1	9630213	9630713	9630463	78125	78125	3	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	7552338	11552338	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17263917	rs17263917	9552338	FAM173B	10249771	10250271	10250021	697683	697683	4	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	50193125	54193125	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs4074793	rs4074793	52193125	PELO	52083523	52084023	52083773	-109352	109352	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	50193125	54193125	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs4074793	rs4074793	52193125	ITGA1	52083885	52084385	52084135	-108990	108990	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	50193125	54193125	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs4074793	rs4074793	52193125	ITGA2	52284905	52285405	52285155	92030	92030	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	50193125	54193125	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs4074793	rs4074793	52193125	MOCS2	52405352	52405852	52405602	212477	212477	4	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	53441571	57441571	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs62362364	rs62362364	55441571	SLC38A9	54988631	54989131	54988881	-452690	452690	6	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	53441571	57441571	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs62362364	rs62362364	55441571	DDX4	55033594	55034094	55033844	-407727	407727	5	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	53441571	57441571	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs62362364	rs62362364	55441571	IL31RA	55146956	55147456	55147206	-294365	294365	4	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	53441571	57441571	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs62362364	rs62362364	55441571	IL6ST	55290571	55291071	55290821	-150750	150750	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	53441571	57441571	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs62362364	rs62362364	55441571	FLJ31104	55290744	55291244	55290994	-150577	150577	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	53441571	57441571	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs62362364	rs62362364	55441571	ANKRD55	55528936	55529436	55529186	87615	87615	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	53441571	57441571	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs62362364	rs62362364	55441571	C5orf67	55901809	55902309	55902059	460488	460488	7	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	53860866	57860866	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs3936510	rs3936510	55860866	FLJ31104	55290744	55291244	55290994	-569872	569872	6	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	53860866	57860866	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs3936510	rs3936510	55860866	ANKRD55	55528936	55529436	55529186	-331680	331680	3	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	53860866	57860866	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs3936510	rs3936510	55860866	C5orf67	55901809	55902309	55902059	41193	41193	1	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	0.017202	1	U937-Engreitz	NA	NA	NA
chr5	53860866	57860866	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs3936510	rs3936510	55860866	MAP3K1	56110649	56111149	56110899	250033	250033	2	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
